LoanGuid,Product Type,Branch Channel,Loan Purpose,LoanAmount,Funded D,cycle_days
82509017,NONCONFORMING,Wholesale,Purchase,684000.0,2025-09-23,21
82509022,NONCONFORMING,Wholesale,Purchase,261000.0,2025-09-30,28
82509024,NONCONFORMING,Wholesale,Purchase,196000.0,2025-10-10,38
82509025,NONCONFORMING,Wholesale,Refinance CashOut,250000.0,2025-10-20,48
82509026,NONCONFORMING,Wholesale,Refinance CashOut,389900.0,2025-10-16,44
82509028,2ND,Wholesale,Refinance CashOut,150000.0,2025-12-22,111
82509030,CONVENTIONAL BOND STD MI,Wholesale,Purchase,685000.0,2025-10-02,30
82511359,CONFORMING,Wholesale,Purchase,,2025-12-15,28
82504523,NONCONFORMING,Wholesale,Purchase,230000.0,2025-05-20,29
82504524,NONCONFORMING,Wholesale,Refinance CashOut,558350.0,2025-08-20,120
82504525,NONCONFORMING,Wholesale,Purchase,345000.0,2025-05-21,29
82504528,NONCONFORMING,Wholesale,Purchase,664000.0,2025-05-23,28
82504532,CONFORMING,Wholesale,Purchase,628900.0,2025-06-06,39
82504533,FHA,Wholesale,Purchase,556805.0,2025-06-20,59
82504534,CONVENTIONAL BOND STD MI,Wholesale,Purchase,488000.0,2025-05-09,17
82504504,2ND,Wholesale,Refinance CashOut,200000.0,2025-06-30,70
82504505,FHA,Wholesale,Purchase,308800.0,2025-06-10,50
82504506,2ND,Wholesale,Refinance CashOut,204000.0,2025-05-23,32
82504508,2ND,Wholesale,Refinance CashOut,130000.0,2025-05-27,36
82504510,2ND,Wholesale,Refinance CashOut,160000.0,2025-08-07,108
82504511,NONCONFORMING,Wholesale,Purchase,525000.0,2025-06-02,42
82504537,ZERO INTEREST PROGRAM,Wholesale,Purchase,122000.0,2025-05-09,17
82504539,NONCONFORMING,Wholesale,Refinance CashOut,310000.0,2025-06-18,57
82504552,NONCONFORMING,Wholesale,Refinance CashOut,1365000.0,2025-06-25,63
62504553,CONFORMING,Retail,Refinance CashOut,400000.0,2025-06-16,54
82504554,NONCONFORMING,Wholesale,Purchase,444000.0,2025-05-19,26
82504555,2ND,Wholesale,Refinance CashOut,180000.0,2025-07-14,82
82504556,NONCONFORMING,Wholesale,Refinance CashOut,1270000.0,2025-05-16,23
82504559,FHA BOND,Wholesale,Purchase,586720.0,2025-05-15,22
82504561,ZERO INTEREST PROGRAM,Wholesale,Purchase,21280.0,2025-05-15,22
82504540,NONCONFORMING,Wholesale,Purchase,423000.0,2025-05-16,24
82504542,HOME POSSIBLE,Wholesale,Purchase,494700.0,2025-05-09,17
82504546,2ND,Wholesale,Refinance CashOut,166000.0,2025-05-09,17
82504547,CONFORMING,Wholesale,Purchase,489555.0,2025-05-15,23
82504549,VA,Wholesale,Purchase,615000.0,2025-05-14,22
82504550,NONCONFORMING,Wholesale,Refinance,123750.0,2025-06-24,62
82504564,NONCONFORMING,Wholesale,Purchase,220000.0,2025-05-23,30
82504566,VA,Wholesale,Purchase,590000.0,2025-09-05,45
82504568,FHA,Wholesale,Purchase,448725.0,2025-05-12,19
82504570,FHA,Wholesale,Purchase,685150.0,2025-05-12,19
82504573,FHA,Wholesale,Refinance,449650.0,2025-06-10,48
82504591,NONCONFORMING,Wholesale,Refinance CashOut,150000.0,2025-05-20,26
82504596,NONCONFORMING,Wholesale,Purchase,1099200.0,2025-05-22,28
82504599,2ND,Wholesale,Refinance CashOut,360000.0,2025-05-27,33
82504578,NONCONFORMING,Wholesale,Refinance CashOut,650000.0,2025-05-23,30
82504580,NONCONFORMING,Wholesale,Refinance CashOut,161250.0,2025-05-19,26
82504581,NONCONFORMING,Wholesale,Purchase,183750.0,2025-05-19,26
82504582,NONCONFORMING,Wholesale,Purchase,175875.0,2025-05-19,26
82504583,FHA,Wholesale,Purchase,357050.0,2025-07-01,20
62504586,NONCONFORMING,Retail,Purchase,656000.0,2025-05-28,34
82504603,FHA,Wholesale,Purchase,313625.0,2025-05-27,33
82504605,NONCONFORMING,Wholesale,Purchase,560000.0,2025-05-23,29
82504607,FHA,Wholesale,Purchase,424551.0,2025-06-05,42
82504628,NONCONFORMING,Wholesale,Purchase,484000.0,2025-07-17,83
82504637,NONCONFORMING,Wholesale,Purchase,588000.0,2025-05-30,35
82504638,NONCONFORMING,Wholesale,Purchase,165000.0,2025-05-19,24
82504609,NONCONFORMING,Wholesale,Purchase,1360000.0,2025-05-28,34
82504611,NONCONFORMING,Wholesale,Refinance CashOut,204000.0,2025-05-20,26
82504613,CONFORMING,Wholesale,Purchase,760000.0,2025-06-05,42
82504675,NONCONFORMING,Wholesale,Refinance CashOut,119700.0,2025-06-24,54
82504677,NONCONFORMING,Wholesale,Refinance CashOut,477000.0,2025-05-22,24
82504682,NONCONFORMING,Wholesale,Refinance,444000.0,2025-05-30,32
82504683,NONCONFORMING,Wholesale,Refinance CashOut,477000.0,2025-05-22,24
82504660,NONCONFORMING,Wholesale,Purchase,203532.0,2025-05-19,21
82504663,NONCONFORMING,Wholesale,Refinance CashOut,149100.0,2025-07-17,80
82504665,NONCONFORMING,Wholesale,Purchase,139484.0,2025-06-12,45
82504672,CONFORMING,Wholesale,Purchase,319506.0,2025-05-29,24
82504673,FHA,Wholesale,Purchase,497264.0,2025-06-09,42
82504690,NONCONFORMING,Wholesale,Refinance CashOut,216750.0,2025-06-24,56
82504691,NONCONFORMING,Wholesale,Refinance CashOut,210000.0,2025-06-04,36
82504693,NONCONFORMING,Wholesale,Purchase,1084000.0,2025-06-05,37
82504694,NONCONFORMING,Wholesale,Purchase,337500.0,2025-06-06,38
82504719,NONCONFORMING,Wholesale,Refinance CashOut,1120000.0,2025-07-02,64
82504727,FHA BOND,Wholesale,Purchase,154400.0,2025-06-03,34
82504733,2ND,Wholesale,Purchase,9100.0,2025-06-03,34
62504734,NONCONFORMING,Retail,Refinance CashOut,270000.0,2025-05-30,29
82510276,FHA,Wholesale,Refinance,462312.0,2025-10-27,14
82510280,NONCONFORMING,Wholesale,Purchase,249108.0,2025-12-04,52
82510282,FHA BOND,Wholesale,Purchase,366700.0,2025-11-14,32
82510286,CONFORMING,Wholesale,Purchase,289750.0,2025-10-31,18
82510288,FHA,Wholesale,Refinance,585750.0,2025-11-14,32
82510289,2ND,Wholesale,Purchase,13300.0,2025-11-14,32
82510292,NONCONFORMING,Wholesale,Purchase,238000.0,2025-11-05,23
82510293,NONCONFORMING,Wholesale,Purchase,359029.0,2025-11-04,22
82510298,NONCONFORMING,Wholesale,Purchase,2784000.0,2025-12-11,58
82510299,NONCONFORMING,Wholesale,Purchase,303750.0,2025-11-12,28
82510300,NONCONFORMING,Wholesale,Refinance CashOut,295000.0,2025-11-07,24
82510302,NONCONFORMING,Wholesale,Purchase,260000.0,2025-11-06,23
82510303,2ND,Wholesale,Refinance CashOut,500000.0,2025-11-14,31
82510309,FHA BOND,Wholesale,Purchase,424600.0,2025-11-17,34
82510310,NONCONFORMING,Wholesale,Purchase,339920.0,2025-11-14,31
82510311,CONFORMING,Wholesale,Purchase,430000.0,2025-12-01,48
82510313,NONCONFORMING,Wholesale,Purchase,592000.0,2025-11-04,21
82510316,ZERO INTEREST PROGRAM,Wholesale,Purchase,8640.0,2025-11-17,34
82510319,CONVENTIONAL BOND STD MI,Wholesale,Purchase,420000.0,2025-11-18,35
82510321,NONCONFORMING,Wholesale,Refinance CashOut,459000.0,2025-11-17,34
82510325,NONCONFORMING,Wholesale,Refinance CashOut,417750.0,2025-12-08,55
82510326,FHA BOND,Wholesale,Purchase,424599.0,2025-11-14,31
82510327,NONCONFORMING,Wholesale,Refinance CashOut,391600.0,2025-11-25,42
82510328,NONCONFORMING,Wholesale,Purchase,536250.0,2025-10-29,15
82510332,2ND,Wholesale,Refinance CashOut,500000.0,2025-12-16,63
82510333,NONCONFORMING,Wholesale,Purchase,309312.0,2025-11-24,40
82510334,NONCONFORMING,Wholesale,Purchase,900000.0,2025-11-14,30
82510335,NONCONFORMING,Wholesale,Purchase,843750.0,2025-10-24,9
82510337,NONCONFORMING,Wholesale,Purchase,283447.0,2025-12-19,65
82510339,NONCONFORMING,Wholesale,Refinance CashOut,749000.0,2025-11-21,37
82510340,CONFORMING,Wholesale,Purchase,546250.0,2025-11-03,19
82510350,CONFORMING,Wholesale,Purchase,680000.0,2025-10-31,16
82510353,CONFORMING,Wholesale,Refinance CashOut,280000.0,2025-12-01,47
82510354,NONCONFORMING,Wholesale,Refinance CashOut,275000.0,2025-11-10,26
82510356,NONCONFORMING,Wholesale,Refinance CashOut,210800.0,2025-12-12,58
82510359,FHA,Wholesale,Purchase,418000.0,2025-11-06,22
82510362,NONCONFORMING,Wholesale,Purchase,216000.0,2025-11-18,34
82510364,ZERO INTEREST PROGRAM,Wholesale,Purchase,105000.0,2025-11-18,35
82510365,ZERO INTEREST PROGRAM,Wholesale,Purchase,15400.0,2025-11-17,34
82510342,ZERO INTEREST PROGRAM,Wholesale,Purchase,8640.0,2025-11-14,31
82510344,ZERO INTEREST PROGRAM,Wholesale,Purchase,15399.0,2025-11-14,31
82510345,NONCONFORMING,Wholesale,Purchase,1955000.0,2025-12-09,55
82510346,NONCONFORMING,Wholesale,Refinance CashOut,360000.0,2025-12-18,64
82510368,NONCONFORMING,Wholesale,Refinance CashOut,393000.0,2025-11-18,34
82510369,FHA,Wholesale,Refinance CashOut,170000.0,2025-11-21,37
82510373,NONCONFORMING,Wholesale,Purchase,262500.0,2025-10-29,14
82510374,NONCONFORMING,Wholesale,Purchase,1560000.0,2025-11-13,29
82510381,NONCONFORMING,Wholesale,Purchase,606400.0,2025-11-18,33
82510398,CONFORMING,Wholesale,Purchase,446200.0,2025-10-31,15
82510399,NONCONFORMING,Wholesale,Purchase,340792.0,2025-11-12,27
82510388,NONCONFORMING,Wholesale,Refinance CashOut,1095500.0,2025-12-05,50
82510396,NONCONFORMING,Wholesale,Purchase,218400.0,2025-11-06,21
82510397,FHA,Wholesale,Purchase,699625.0,2025-11-05,20
82510400,NONCONFORMING,Wholesale,Purchase,840000.0,2025-11-10,25
82510404,2ND,Wholesale,Refinance CashOut,850000.0,2025-12-03,47
82510407,NONCONFORMING,Wholesale,Purchase,800100.0,2025-11-19,33
82510410,NONCONFORMING,Wholesale,Purchase,1060000.0,2025-11-07,21
82510415,FHA,Wholesale,Purchase,395650.0,2025-12-12,56
82510416,NONCONFORMING,Wholesale,Refinance CashOut,297500.0,2025-12-30,74
82510418,NONCONFORMING,Wholesale,Refinance,1327500.0,2025-11-19,33
82510423,FHA,Wholesale,Purchase,337750.0,2025-11-03,17
82510432,NONCONFORMING,Wholesale,Purchase,280000.0,2025-11-10,24
82510438,NONCONFORMING,Wholesale,Purchase,340000.0,2025-12-17,51
82510442,CONFORMING,Wholesale,Purchase,494550.0,2025-11-12,23
82510444,NONCONFORMING,Wholesale,Purchase,531250.0,2025-11-06,17
82510449,NONCONFORMING,Wholesale,Purchase,1147500.0,2025-10-28,8
82510453,2ND,Wholesale,Refinance CashOut,315000.0,2025-11-10,21
82510454,NONCONFORMING,Wholesale,Purchase,1744000.0,2025-11-07,18
82510455,NONCONFORMING,Wholesale,Refinance CashOut,910000.0,2025-10-31,11
82510462,FHA BOND,Wholesale,Purchase,327135.0,2025-11-21,32
82510465,ZERO INTEREST PROGRAM,Wholesale,Purchase,6657.0,2025-11-21,32
82510466,ZERO INTEREST PROGRAM,Wholesale,Purchase,11865.0,2025-11-21,32
82510469,NONCONFORMING,Wholesale,Purchase,296000.0,2025-11-07,18
82510470,CONFORMING,Wholesale,Refinance,445000.0,2026-01-06,78
82510472,NONCONFORMING,Wholesale,Refinance CashOut,700000.0,2025-11-13,23
82510473,NONCONFORMING,Wholesale,Refinance CashOut,700000.0,2025-11-13,23
82510474,NONCONFORMING,Wholesale,Refinance CashOut,700000.0,2025-11-13,23
82510476,2ND,Wholesale,Refinance CashOut,125000.0,2025-11-19,29
82510477,NONCONFORMING,Wholesale,Refinance CashOut,425000.0,2025-11-07,17
82511390,NONCONFORMING,Wholesale,Purchase,,2025-12-19,31
82506142,FHA,Wholesale,Purchase,544260.0,2025-06-30,26
82506144,2ND,Wholesale,Refinance CashOut,250000.0,2025-08-12,69
82506174,NONCONFORMING,Wholesale,Purchase,2144000.0,2025-07-02,27
82506175,NONCONFORMING,Wholesale,Purchase,260000.0,2025-06-30,25
82506180,CONFORMING,Wholesale,Purchase,603250.0,2025-07-16,41
82506181,NONCONFORMING,Wholesale,Refinance CashOut,512000.0,2025-09-09,96
82506206,FHA,Wholesale,Purchase,540400.0,2025-08-08,31
82506207,NONCONFORMING,Wholesale,Purchase,661000.0,2025-06-30,24
82506209,2ND,Wholesale,Refinance CashOut,125000.0,2025-07-21,45
82506210,2ND,Wholesale,Refinance CashOut,210000.0,2025-06-23,17
82506212,CONFORMING,Wholesale,Refinance,485000.0,2025-07-28,52
82506213,CONFORMING,Wholesale,Purchase,193030.0,2025-07-01,25
82506214,NONCONFORMING,Wholesale,Refinance CashOut,215400.0,2025-07-03,27
82506217,NONCONFORMING,Wholesale,Refinance CashOut,350000.0,2025-08-14,69
82506230,NONCONFORMING,Wholesale,Refinance CashOut,300000.0,2025-08-14,66
82506182,NONCONFORMING,Wholesale,Refinance CashOut,371250.0,2025-07-21,46
82506183,NONCONFORMING,Wholesale,Refinance,184800.0,2025-08-21,77
82506184,NONCONFORMING,Wholesale,Purchase,227250.0,2025-07-03,27
82506186,FHA,Wholesale,Purchase,653305.0,2025-07-02,26
82506197,CONFORMING,Wholesale,Purchase,225000.0,2025-08-01,46
82506198,CONFORMING,Wholesale,Purchase,660000.0,2025-07-18,42
82506200,NONCONFORMING,Wholesale,Purchase,222705.0,2025-07-03,27
82506204,NONCONFORMING,Wholesale,Purchase,520000.0,2025-07-11,35
82506251,NONCONFORMING,Wholesale,Purchase,1800000.0,2025-06-24,15
82506252,NONCONFORMING,Wholesale,Refinance CashOut,318500.0,2025-08-14,66
82506253,FHA,Wholesale,Purchase,289500.0,2025-07-18,39
82506254,NONCONFORMING,Wholesale,Purchase,468000.0,2025-07-11,32
82506256,FHA,Wholesale,Refinance,463185.0,2025-06-27,18
82506260,NONCONFORMING,Wholesale,Refinance CashOut,468750.0,2025-09-10,92
82506262,2ND,Wholesale,Refinance CashOut,500000.0,2025-07-02,22
82506263,NONCONFORMING,Wholesale,Purchase,1000000.0,2025-07-14,34
82506265,CONFORMING,Wholesale,Purchase,552900.0,2025-06-30,20
82506234,NONCONFORMING,Wholesale,Purchase,244000.0,2025-07-02,23
82506241,2ND,Wholesale,Refinance CashOut,750000.0,2025-08-28,80
62506290,CONFORMING,Retail,Purchase,236000.0,2025-07-15,29
82506292,NONCONFORMING,Wholesale,Refinance CashOut,480000.0,2025-07-15,34
82506293,NONCONFORMING,Wholesale,Purchase,458400.0,2025-07-09,28
82506298,FHA,Wholesale,Purchase,349812.0,2025-06-30,19
82506299,FHA BOND,Wholesale,Purchase,496975.0,2025-07-03,22
82506300,NONCONFORMING,Wholesale,Refinance,1330000.0,2025-07-10,29
82506301,NONCONFORMING,Wholesale,Refinance CashOut,580000.0,2025-07-16,35
62506273,CONFORMING,Retail,Purchase,511200.0,2025-07-29,27
82506274,FHA,Wholesale,Purchase,436180.0,2025-06-30,20
82506275,FHA,Wholesale,Purchase,443900.0,2025-07-23,43
82506279,NONCONFORMING,Wholesale,Purchase,255000.0,2025-07-24,44
82506280,CONFORMING,Wholesale,Refinance CashOut,450000.0,2025-07-09,29
82506283,NONCONFORMING,Wholesale,Refinance CashOut,308000.0,2025-07-10,30
82506285,NONCONFORMING,Wholesale,Purchase,528805.0,2025-07-31,51
82506287,NONCONFORMING,Wholesale,Refinance,1120000.0,2025-07-25,44
82506303,2ND,Wholesale,Refinance CashOut,385000.0,2025-09-09,88
82506305,CONFORMING,Wholesale,Purchase,145500.0,2025-07-10,29
82506306,HOMEREADY,Wholesale,Purchase,232000.0,2025-07-29,48
62506325,2ND,Retail,Refinance CashOut,269000.0,2025-07-30,47
82506327,NONCONFORMING,Wholesale,Purchase,1120800.0,2025-07-15,33
82506331,CONFORMING,Wholesale,Purchase,746400.0,2025-07-03,21
82506333,NONCONFORMING,Wholesale,Refinance CashOut,1560000.0,2025-07-25,43
82506334,NONCONFORMING,Wholesale,Purchase,580600.0,2025-07-03,21
82506308,FHA,Wholesale,Purchase,516865.0,2025-07-11,30
82506312,ZERO INTEREST PROGRAM,Wholesale,Purchase,18025.0,2025-07-03,22
82506313,NONCONFORMING,Wholesale,Purchase,217000.0,2025-07-14,33
82506317,NONCONFORMING,Wholesale,Purchase,618560.0,2025-07-21,39
82506319,NONCONFORMING,Wholesale,Purchase,308000.0,2025-06-30,18
82506321,NONCONFORMING,Wholesale,Refinance,458000.0,2025-08-20,69
82506322,2ND,Wholesale,Refinance CashOut,200000.0,2025-07-14,32
82506323,NONCONFORMING,Wholesale,Purchase,938800.0,2025-07-14,32
82506324,NONCONFORMING,Wholesale,Purchase,548000.0,2025-07-07,25
82506363,NONCONFORMING,Wholesale,Purchase,760000.0,2025-07-21,38
82506364,ZERO INTEREST PROGRAM,Wholesale,Purchase,14850.0,2025-07-17,34
82506365,NONCONFORMING,Wholesale,Refinance CashOut,575000.0,2025-09-25,104
82506367,NONCONFORMING,Wholesale,Purchase,620000.0,2025-07-09,26
82506370,NONCONFORMING,Wholesale,Purchase,712000.0,2025-07-08,23
82506373,NONCONFORMING,Wholesale,Refinance CashOut,200000.0,2025-07-14,28
82506375,NONCONFORMING,Wholesale,Purchase,732000.0,2025-07-16,30
82506376,FHA,Wholesale,Purchase,752700.0,2025-07-11,25
82506347,NONCONFORMING,Wholesale,Purchase,1003000.0,2025-07-11,28
82506348,NONCONFORMING,Wholesale,Purchase,288750.0,2025-06-30,17
82506354,NONCONFORMING,Wholesale,Purchase,577900.0,2025-07-23,40
82506355,CONFORMING,Wholesale,Purchase,806000.0,2025-07-14,31
82506356,2ND,Wholesale,Refinance CashOut,100000.0,2025-07-10,27
82506357,CONVENTIONAL BOND STD MI,Wholesale,Purchase,480150.0,2025-07-17,34
82506359,NONCONFORMING,Wholesale,Refinance,716800.0,2025-07-28,45
82506361,2ND,Wholesale,Refinance CashOut,495500.0,2025-07-07,24
82506379,2ND,Wholesale,Refinance CashOut,130000.0,2025-07-16,30
82506397,NONCONFORMING,Wholesale,Purchase,388000.0,2025-07-14,27
82506404,NONCONFORMING,Wholesale,Purchase,195000.0,2025-07-15,28
82506405,CONFORMING,Wholesale,Purchase,600000.0,2025-07-14,27
82506406,2ND,Wholesale,Refinance CashOut,217800.0,2025-07-01,14
82511362,CONFORMING,Wholesale,Purchase,,2025-12-22,35
82506644,NONCONFORMING,Wholesale,Purchase,192500.0,2025-08-22,56
82506645,NONCONFORMING,Wholesale,Refinance CashOut,182000.0,2025-09-08,73
82506646,ZERO INTEREST PROGRAM,Wholesale,Purchase,9625.0,2025-08-13,47
82506616,CONVENTIONAL BOND STD MI,Wholesale,Purchase,315250.0,2025-07-18,22
82506617,ZERO INTEREST PROGRAM,Wholesale,Purchase,9750.0,2025-07-18,22
82506618,NONCONFORMING,Wholesale,Refinance CashOut,290000.0,2025-08-08,43
82506624,NONCONFORMING,Wholesale,Purchase,249592.0,2025-08-05,40
82506629,FHA,Wholesale,Purchase,323275.0,2025-07-17,21
82506636,NONCONFORMING,Wholesale,Purchase,216000.0,2025-07-22,25
82506638,FHA BOND,Wholesale,Purchase,265000.0,2025-08-13,47
82506642,2ND,Wholesale,Refinance CashOut,590900.0,2025-08-08,42
82506643,NONCONFORMING,Wholesale,Purchase,819000.0,2025-08-04,38
82506674,NONCONFORMING,Wholesale,Purchase,661500.0,2025-07-21,21
82506680,FHA BOND,Wholesale,Purchase,275025.0,2025-08-22,53
62506681,NONCONFORMING,Retail,Refinance CashOut,630000.0,2025-08-18,49
82506652,NONCONFORMING,Wholesale,Purchase,628000.0,2025-07-25,28
82506653,FHA BOND,Wholesale,Purchase,386000.0,2025-07-22,25
82506654,2ND,Wholesale,Purchase,32500.0,2025-07-31,34
82506657,NONCONFORMING,Wholesale,Purchase,192000.0,2025-07-30,33
82506659,ZERO INTEREST PROGRAM,Wholesale,Purchase,14000.0,2025-07-22,25
82506660,NONCONFORMING,Wholesale,Refinance CashOut,217750.0,2025-07-17,19
82506662,NONCONFORMING,Wholesale,Refinance CashOut,273750.0,2025-10-09,101
82506664,NONCONFORMING,Wholesale,Refinance CashOut,298500.0,2025-07-24,24
82506668,NONCONFORMING,Wholesale,Purchase,412000.0,2025-07-31,31
82506704,CONFORMING,Wholesale,Refinance CashOut,260000.0,2025-07-29,29
62506705,2ND,Retail,Refinance CashOut,270800.0,2025-08-26,56
62507000,2ND,Retail,Refinance CashOut,240250.0,2025-08-27,57
82507003,NONCONFORMING,Wholesale,Purchase,403920.0,2025-07-23,22
82507007,CONFORMING,Wholesale,Purchase,500000.0,2025-07-21,20
82507010,NONCONFORMING,Wholesale,Refinance CashOut,189000.0,2025-08-12,42
82507011,NONCONFORMING,Wholesale,Refinance CashOut,1150000.0,2025-07-17,16
82506684,FHA,Wholesale,Purchase,635935.0,2025-07-29,29
82506685,NONCONFORMING,Wholesale,Purchase,1896000.0,2025-07-22,22
82506688,ZERO INTEREST PROGRAM,Wholesale,Purchase,6995.0,2025-08-22,53
82506689,ZERO INTEREST PROGRAM,Wholesale,Purchase,9975.0,2025-08-22,53
62506690,NONCONFORMING,Retail,Refinance CashOut,940000.0,2025-08-26,56
82506691,NONCONFORMING,Wholesale,Purchase,1910000.0,2025-07-21,21
82506694,NONCONFORMING,Wholesale,Purchase,640000.0,2025-08-06,37
82506695,CONFORMING,Wholesale,Purchase,213750.0,2025-07-28,28
82506696,2ND,Wholesale,Refinance CashOut,309582.0,2025-07-29,28
82506698,NONCONFORMING,Wholesale,Purchase,317680.0,2025-07-23,23
82506699,NONCONFORMING,Wholesale,Refinance CashOut,593000.0,2025-08-11,42
82506700,CONFORMING,Wholesale,Purchase,988900.0,2025-07-30,30
82507038,FHA,Wholesale,Purchase,660250.0,2025-07-29,28
82507046,CONFORMING,Wholesale,Refinance CashOut,200000.0,2025-08-04,33
82507048,NONCONFORMING,Wholesale,Purchase,660000.0,2025-07-21,19
82507049,NONCONFORMING,Wholesale,Purchase,390000.0,2025-07-24,22
82507014,FHA,Wholesale,Purchase,439075.0,2025-08-15,18
82507015,NONCONFORMING,Wholesale,Purchase,488000.0,2025-07-25,24
82507018,NONCONFORMING,Wholesale,Purchase,227254.0,2025-07-23,22
82507019,FHA,Wholesale,Purchase,246075.0,2025-07-23,22
82507022,CONFORMING,Wholesale,Purchase,765000.0,2025-07-25,24
62507023,NONCONFORMING,Retail,Purchase,352800.0,2025-07-21,20
82507029,NONCONFORMING,Wholesale,Purchase,1000000.0,2025-07-21,20
82507063,NONCONFORMING,Wholesale,Purchase,400000.0,2025-07-25,23
82507068,NONCONFORMING,Wholesale,Purchase,186675.0,2025-08-08,37
82507073,NONCONFORMING,Wholesale,Purchase,307500.0,2025-09-08,67
82507076,NONCONFORMING,Wholesale,Purchase,733600.0,2025-08-14,42
82507081,FHA,Wholesale,Purchase,347400.0,2025-08-18,28
82507052,CONFORMING,Wholesale,Purchase,900000.0,2025-09-08,19
82507056,NONCONFORMING,Wholesale,Refinance CashOut,300000.0,2025-08-05,34
82507057,FHA,Wholesale,Purchase,347400.0,2025-08-05,34
82507059,2ND,Wholesale,Refinance CashOut,300000.0,2025-08-01,30
82507060,FHA,Wholesale,Purchase,270200.0,2025-07-29,27
82507061,NONCONFORMING,Wholesale,Purchase,500000.0,2025-07-30,28
82507085,NONCONFORMING,Wholesale,Purchase,840000.0,2025-07-22,19
82507087,NONCONFORMING,Wholesale,Refinance CashOut,400000.0,2025-07-18,15
82507088,2ND,Wholesale,Refinance CashOut,365000.0,2025-08-06,34
82507104,NONCONFORMING,Wholesale,Purchase,613070.0,2025-08-12,39
82507089,NONCONFORMING,Wholesale,Purchase,490000.0,2025-08-07,35
82507091,FHA,Wholesale,Purchase,475200.0,2025-07-23,20
82507095,NONCONFORMING,Wholesale,Purchase,908000.0,2025-07-28,25
82507096,NONCONFORMING,Wholesale,Purchase,1140000.0,2025-07-30,27
82507097,NONCONFORMING,Wholesale,Purchase,472000.0,2025-07-25,22
82507102,NONCONFORMING,Wholesale,Purchase,382500.0,2025-07-25,22
82507103,NONCONFORMING,Wholesale,Refinance CashOut,386000.0,2025-08-06,34
82507109,FHA BOND,Wholesale,Purchase,284675.0,2025-07-31,24
82507132,NONCONFORMING,Wholesale,Refinance CashOut,1950000.0,2025-08-07,31
82507112,ZERO INTEREST PROGRAM,Wholesale,Purchase,10325.0,2025-07-31,24
